"Bergasse_10" "Bergasse_11" "Bergasse_2" "Bergasse_6" "Brissot_2" "Brissot_4" "Brissot_8" "Brissot_9" "Condorcet_11" "Condorcet_2" "Condorcet_7" "Condorcet_8" "D'Alembert_10" "D'Alembert_12" "D'Alembert_13" "D'Alembert_3" "Delisle-de-Sales_11" "Delisle-de-Sales_18" "Delisle-de-Sales_6" "Delisle-de-Sales_7" "Garat_10" "Garat_4" "Garat_5" "Garat_8" "Gouges_2" "Gouges_3" "Gouges_4" "Gouges_5" "La-Harpe_1" "La-Harpe_4" "La-Harpe_6" "La-Harpe_9" "Marmontel_14" "Marmontel_15" "Marmontel_17" "Marmontel_18" "Sieyes_11" "Sieyes_2" "Sieyes_3" "Sieyes_4" "Villar_2" "Villar_3" "Villar_4" "Villar_6"
"découvertes" 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.049825610363727 0 0 0 0 0 0 0 0 0 0 0 0
"découvre" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0.0498753117206983 0 0.04995004995005 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dédommager" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0.0499750124937531 0 0 0 0 0 0 0.05 0 0.05 0 0 0 0
"défection" 0 0 0 0 0 0 0.0499251123315027 0.15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"défend" 0 0 0 0 0 0 0 0.05 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0.05 0 0 0 0
"deffous" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.0499251123315027 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dehors" 0 0 0 0 0.0499251123315027 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0.0499001996007984
"délices" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0499750124937531 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"délits" 0 0 0 0 0 0 0 0.05 0 0 0.04995004995005 0 0.05 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"demain" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0.0499001996007984 0.1 0 0 0 0 0 0 0 0
"démêler" 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0.0998502246630055 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"démence" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0.0499001996007984
"démontré" 0.0498504486540379 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0
"denis" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0.0499750124937531 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"départemens" 0 0 0 0 0.0998502246630055 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dérober" 0 0.04995004995005 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0.0499001996007984
"désigner" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.0498753117206983 0 0 0 0 0.05 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0
"desir" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0.1 0.04995004995005 0 0 0 0 0 0 0
"despotes" 0 0 0 0 0 0.05 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0
"détermine" 0.0498504486540379 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.049825610363727 0 0 0 0 0 0 0 0 0 0 0 0
"devait" 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.049825610363727 0 0 0 0 0 0 0 0 0 0 0 0
"développer" 0 0 0 0 0 0.05 0 0 0 0 0.04995004995005 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"devoient" 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.0499001996007984 0 0 0 0 0 0 0 0 0 0
"dignité" 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0.04995004995005 0 0 0
"directeur" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0998502246630055 0.0499750124937531 0.049825610363727 0 0 0 0 0 0 0 0 0 0 0 0
"diroit" 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0
"discuter" 0 0 0 0 0 0.05 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0
"distinction" 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0 0 0.05 0 0 0 0
"distingué" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0 0.05 0.05 0 0 0 0
"division" 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0.05 0 0 0 0
"donnant" 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0
"donnée" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0.05 0 0 0 0 0 0 0.0499251123315027 0
"dons" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0499251123315027 0
"douzième" 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.0998502246630055 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dramatique" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0499251123315027 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0
"dramatiques" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0.0499251123315027 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0
"drapeaux" 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.04995004995005 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0
"duquel" 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0.05 0 0 0 0 0
"dur" 0.0498504486540379 0 0 0 0 0 0.0499251123315027 0 0.0499750124937531 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"dureté" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0.0499750124937531 0 0 0 0.0499001996007984 0 0 0 0 0 0.04995004995005 0 0 0
"dut" 0 0 0 0 0 0 0 0 0.0499750124937531 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0 0
"eau" 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0.0499001996007984 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0
"eaux" 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999500249875062 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"échafaud" 0 0 0 0 0 0.05 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"échange" 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.0999000999000999 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"échanges" 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0
"école" 0.0498504486540379 0 0 0 0 0 0 0 0.0499750124937531 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0
"écus" 0 0.0999000999000999 0 0.099601593625498 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ed" 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0.05 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0
"efforts" 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0
"efpece" 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0.05 0 0.0499251123315027 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"eglise" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0.05 0 0 0 0 0
"elèves" 0.0498504486540379 0.04995004995005 0 0.049800796812749 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ell" 0.0498504486540379 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0
"eloge" 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0.0499750124937531 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"éloigné" 0 0 0 0 0 0 0 0 0.0499750124937531 0.0499750124937531 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.049825610363727 0 0 0 0 0 0 0 0 0 0 0 0
"empêche" 0 0.04995004995005 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0.0499001996007984
"émulation" 0 0 0 0.049800796812749 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"encourager" 0 0 0 0 0 0.05 0 0 0 0 0.04995004995005 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"enlever" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0.0499750124937531 0 0 0.04995004995005 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"entendue" 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0.0499750124937531 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0
"entreprendre" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0.05 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984
"époux" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0.05 0 0 0 0 0 0 0 0
"épuratoire" 0 0 0 0 0.0499251123315027 0.05 0.0499251123315027 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"esclavage" 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"esl" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0.0999500249875062 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"établie" 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0
"établit" 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0.0499001996007984
"étouffer" 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0.05 0 0 0.0499251123315027 0
"étrangers" 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0
"étroite" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0 0
"évidemment" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0499750124937531 0 0 0.0998502246630055 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"exercé" 0 0 0 0 0.0499251123315027 0 0.0499251123315027 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0
"exigent" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999500249875062 0.04995004995005 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"expériences" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0998003992015968 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0
"expofé" 0.0498504486540379 0.04995004995005 0.0498753117206983 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fallait" 0 0 0 0 0.0998502246630055 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0
"fallut" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.0498753117206983 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0
"fang" 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0.0499750124937531 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0
"fart" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0.0499251123315027 0
"fc" 0.0498504486540379 0.04995004995005 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fécondé" 0 0 0 0 0 0 0 0 0.0499750124937531 0.0499750124937531 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0
"fécondité" 0 0.04995004995005 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0
"fénelon" 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.0499750124937531 0 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"féodalité" 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0
"fermeté" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0.04995004995005 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0
"férocité" 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.05 0 0 0 0
"fervent" 0 0 0 0 0 0 0 0 0 0.0999500249875062 0 0 0 0 0 0 0.04995004995005 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"feuilles" 0.0498504486540379 0 0.0498753117206983 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fie" 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.149700598802395
"fiers" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0 0 0 0 0 0 0.0499750124937531 0 0.05 0 0 0 0 0 0 0 0 0 0 0
"filles" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999500249875062 0 0 0 0 0 0 0 0.0499001996007984 0.05 0 0 0 0 0 0 0 0
"fis" 0.0498504486540379 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0.04995004995005 0 0
"fixé" 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0.0999500249875062 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"foiblesse" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0499750124937531 0 0 0 0 0 0 0 0 0 0.05 0.0499001996007984 0 0 0 0 0 0 0 0 0 0
"foiblesses" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0 0 0 0.04995004995005 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fondement" 0.0498504486540379 0.04995004995005 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"forcée" 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0998003992015968 0 0 0 0 0 0 0 0 0
"formée" 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0
"foudre" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0.05 0 0 0 0 0.05 0.0499001996007984 0 0 0 0 0 0 0 0 0 0
"fource" 0 0.04995004995005 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0.0499750124937531 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"fournit" 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0.05 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499251123315027 0
"franchi" 0 0 0 0 0.0499251123315027 0.05 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"frappant" 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"frayeur" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0 0.05 0 0 0 0 0 0 0 0
"front" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.04995004995005 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0.0499251123315027 0
"fubfiftances" 0 0 0 0 0 0 0 0 0.0499750124937531 0.0499750124937531 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"funeste" 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0.05 0 0 0 0
"fureurs" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0.04995004995005 0 0.0499001996007984
"fyftême" 0.0997008973080758 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gamme" 0 0 0 0 0 0 0 0 0 0 0 0 0.1 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0
"garantie" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0
"généralement" 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.04995004995005 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0
"glaive" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0.0499750124937531 0 0.05 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gouvernans" 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999000999000999 0 0 0.05 0 0 0 0
"graver" 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0.0499750124937531 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"grèce" 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0.0499750124937531 0.0997506234413965 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"gros" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0499750124937531 0 0 0 0 0 0 0 0 0.0996512207274539 0 0 0 0 0 0 0 0 0 0 0 0
"guere" 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0.0499750124937531 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0 0
