"Bergasse_3" "Bergasse_5" "Bergasse_6" "Bergasse_7" "Brissot_1" "Brissot_5" "Brissot_6" "Brissot_8" "Condorcet_11" "Condorcet_14" "Condorcet_4" "Condorcet_7" "D'Alembert_1" "D'Alembert_11" "D'Alembert_3" "D'Alembert_5" "Delisle-de-Sales_13" "Delisle-de-Sales_14" "Delisle-de-Sales_18" "Delisle-de-Sales_7" "Garat_10" "Garat_3" "Garat_8" "Garat_9" "Gouges_1" "Gouges_2" "Gouges_3" "Gouges_5" "La-Harpe_5" "La-Harpe_6" "La-Harpe_7" "La-Harpe_9" "Marmontel_10" "Marmontel_14" "Marmontel_2" "Marmontel_6" "Sieyes_11" "Sieyes_7" "Sieyes_8" "Sieyes_9" "Villar_1" "Villar_2" "Villar_4" "Villar_6"
"lorsque" 0 0 0 0 0 0.0998003992015968 0.04995004995005 0.0999500249875062 0 0 0 0 0 0.0999000999000999 0 0 0.0999500249875062 0 0 0 0.0997506234413965 0 0.0499750124937531 0 0.05 0 0.0499750124937531 0 0 0.0499251123315027 0 0 0 0 0.05 0 0 0.04995004995005 0 0.1 0 0.0998502246630055 0 0.0499750124937531
"milieu" 0 0 0 0 0 0 0 0 0 0 0 0 0.0999500249875062 0 0 0 0.149925037481259 0.05 0 0 0.149625935162095 0.05 0.149925037481259 0.1 0.05 0 0 0 0 0 0 0 0 0 0.05 0.0499750124937531 0.04995004995005 0 0 0 0.04995004995005 0.0499251123315027 0 0.0499750124937531
"musique" 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0.0999500249875062 0 0.0499750124937531 0.0499750124937531 0 0 0 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0.249625561657514 0.14985014985015 0.1 0.249875062468766 0 0 0 0 0 0 0 0.0499750124937531
"parle" 0 0.0498753117206983 0.04995004995005 0.0498504486540379 0 0.0998003992015968 0.04995004995005 0 0 0 0 0 0 0 0.0499750124937531 0 0.0499750124937531 0.05 0 0.149775336994508 0 0 0 0 0 0.05 0.0499750124937531 0.0499750124937531 0 0 0 0.0497760079641613 0 0 0.1 0.0999500249875062 0.04995004995005 0 0 0.05 0 0 0 0
"personne" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0.0499750124937531 0.1 0 0.149775336994508 0.0498753117206983 0 0 0 0 0.05 0 0.0499750124937531 0.0998502246630055 0.0998502246630055 0 0.0497760079641613 0 0.04995004995005 0 0 0.04995004995005 0 0 0 0.0999000999000999 0.0998502246630055 0.0499001996007984 0
"produit" 0.0499001996007984 0 0 0 0 0.0499001996007984 0 0 0 0.04995004995005 0.05 0.0999000999000999 0.0499750124937531 0.04995004995005 0 0.0999500249875062 0.0999500249875062 0 0.0499251123315027 0 0.0997506234413965 0 0 0 0 0.05 0 0 0.0499251123315027 0 0.149625935162095 0 0.0499251123315027 0 0 0 0 0.04995004995005 0 0 0 0 0 0
"recevoir" 0 0 0 0.0498504486540379 0 0.0998003992015968 0 0 0 0 0.1 0.04995004995005 0 0 0 0 0 0 0 0 0 0.05 0.0999500249875062 0.3 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0.14985014985015 0 0 0 0.0998502246630055 0 0.0499750124937531
"sang" 0 0 0 0 0.1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0498753117206983 0.05 0 0 0.05 0.05 0.0499750124937531 0.149925037481259 0 0 0 0 0.0499251123315027 0.04995004995005 0.1 0 0.04995004995005 0 0 0 0.04995004995005 0.199700449326011 0.0499001996007984 0.0499750124937531
"semble" 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0.0999500249875062 0.05 0.149775336994508 0.0998502246630055 0.149625935162095 0 0.0499750124937531 0.1 0 0 0.0499750124937531 0 0 0.0499251123315027 0.0498753117206983 0 0 0 0 0 0 0.04995004995005 0.05 0.05 0 0.0499251123315027 0 0
"talens" 0 0 0 0 0.1 0 0.04995004995005 0.0499750124937531 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0.0498753117206983 0.1 0.0999500249875062 0.15 0.05 0.05 0 0 0 0 0 0 0.0499251123315027 0 0 0 0.0999000999000999 0 0.05 0.05 0.04995004995005 0.0499251123315027 0 0
"abord" 0.0499001996007984 0 0.04995004995005 0 0.05 0.0998003992015968 0.04995004995005 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0.0998502246630055 0.0499251123315027 0.0498753117206983 0 0 0 0 0 0.0499750124937531 0 0.0998502246630055 0 0 0.0497760079641613 0 0 0.05 0.0499750124937531 0.04995004995005 0 0 0.15 0 0 0 0
"aime" 0.0499001996007984 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0.0499750124937531 0 0 0 0.0499251123315027 0 0 0.05 0 0.1 0.05 0.05 0 0.0499750124937531 0.0499251123315027 0.0499251123315027 0 0 0.149775336994508 0.0999000999000999 0 0.0999500249875062 0 0.04995004995005 0 0 0 0 0 0.0499750124937531
"caractère" 0 0 0 0 0 0 0 0.0499750124937531 0 0 0.05 0.04995004995005 0 0 0 0 0 0 0 0.0499251123315027 0 0.25 0.0499750124937531 0.05 0.1 0.05 0 0 0 0 0 0.149328023892484 0 0 0.05 0 0 0 0.05 0 0.04995004995005 0.0499251123315027 0 0
"chef" 0.0499001996007984 0.0498753117206983 0.04995004995005 0 0.2 0.0499001996007984 0.04995004995005 0.0499750124937531 0.04995004995005 0 0.05 0.04995004995005 0 0 0 0 0 0 0 0.0499251123315027 0.0498753117206983 0 0.0499750124937531 0.05 0.05 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0999500249875062
"ciel" 0 0 0 0 0.05 0 0 0 0 0.04995004995005 0 0 0 0 0 0.0499750124937531 0.0999500249875062 0.1 0.0499251123315027 0 0 0.05 0.0499750124937531 0 0.05 0 0 0 0 0 0 0 0.199700449326011 0.14985014985015 0.1 0 0 0 0 0 0 0 0.0499001996007984 0
"comité" 0.199600798403194 0.149625935162095 0.2997002997003 0.149551345962114 0.1 0.0499001996007984 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0497760079641613 0 0 0 0 0 0 0 0 0 0 0 0
"commerce" 0 0 0.04995004995005 0 0 0 0 0 0.14985014985015 0.1998001998002 0.05 0.14985014985015 0 0 0.0499750124937531 0 0 0 0.0499251123315027 0.0499251123315027 0.0498753117206983 0.05 0 0.05 0 0.05 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.04995004995005 0 0 0 0 0 0
"connoître" 0 0 0.04995004995005 0 0.05 0 0.04995004995005 0.0499750124937531 0.0999000999000999 0 0 0 0 0 0 0.0499750124937531 0 0 0 0.0499251123315027 0.0498753117206983 0 0.0999500249875062 0.2 0 0 0.0499750124937531 0 0 0 0 0 0 0.0999000999000999 0 0 0 0 0.05 0 0 0 0.0998003992015968 0
"contraire" 0 0 0 0.0498504486540379 0.05 0 0.04995004995005 0 0 0 0.05 0 0 0.0999000999000999 0.0499750124937531 0 0 0 0 0 0 0 0.0499750124937531 0.1 0.05 0 0 0 0 0.0998502246630055 0.0498753117206983 0 0 0 0.05 0 0.0999000999000999 0.04995004995005 0.1 0.05 0 0 0 0
"côté" 0.0499001996007984 0.0997506234413965 0 0 0 0 0.04995004995005 0 0 0 0 0.04995004995005 0.0999500249875062 0.0999000999000999 0 0 0 0 0 0 0 0 0 0.1 0 0 0 0 0.0998502246630055 0 0 0 0.0499251123315027 0 0 0.0499750124937531 0.0999000999000999 0 0.05 0.05 0.04995004995005 0 0.0499001996007984 0
"difficile" 0.0499001996007984 0 0 0 0 0 0 0.0999500249875062 0 0 0 0 0.0499750124937531 0.04995004995005 0.0499750124937531 0 0.199900049975012 0 0.0998502246630055 0 0.0997506234413965 0 0.0499750124937531 0 0 0 0 0.0499750124937531 0 0.0499251123315027 0.0498753117206983 0 0 0.04995004995005 0 0 0 0 0.05 0 0 0.0499251123315027 0 0
"ennemis" 0.0499001996007984 0.0498753117206983 0.04995004995005 0 0.1 0.0499001996007984 0.04995004995005 0 0 0 0.1 0 0.0499750124937531 0.04995004995005 0.0499750124937531 0 0 0 0 0 0.0498753117206983 0 0 0.05 0 0 0.0499750124937531 0 0 0 0 0 0.0499251123315027 0.0999000999000999 0 0 0 0.04995004995005 0.05 0 0 0 0.0499001996007984 0
"époque" 0 0 0 0.0498504486540379 0.1 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0.0499750124937531 0 0 0.199700449326011 0.0997506234413965 0.1 0 0.05 0.1 0 0 0.0999500249875062 0 0 0 0.0995520159283226 0 0 0 0 0 0 0 0.05 0 0 0 0
"étant" 0.0499001996007984 0 0.04995004995005 0 0 0 0 0.0499750124937531 0.04995004995005 0.04995004995005 0 0.04995004995005 0 0.1998001998002 0.0499750124937531 0 0 0 0 0.0499251123315027 0 0 0.0499750124937531 0 0.05 0.05 0 0.0499750124937531 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0.05 0 0 0.0499001996007984 0.0999500249875062
"ion" 0.0499001996007984 0 0.04995004995005 0.0498504486540379 0 0 0 0 0 0 0 0 0.0499750124937531 0.04995004995005 0.149925037481259 0.0999500249875062 0 0.05 0 0.0499251123315027 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0.04995004995005 0.0499251123315027 0.0998003992015968 0.149925037481259
"permis" 0.0499001996007984 0 0 0.0997008973080758 0 0 0.04995004995005 0 0 0 0 0.04995004995005 0.0499750124937531 0.04995004995005 0.0499750124937531 0 0.0499750124937531 0 0 0 0 0 0.0499750124937531 0.05 0 0.05 0 0 0 0.0998502246630055 0 0.0497760079641613 0 0 0 0.0999500249875062 0 0 0.05 0 0.0999000999000999 0 0 0.0499750124937531
"petit" 0 0.0498753117206983 0 0 0 0 0.04995004995005 0 0 0 0.1 0.0999000999000999 0.0999500249875062 0.04995004995005 0 0 0 0 0.0499251123315027 0 0 0.05 0 0 0 0.05 0 0.0499750124937531 0.0499251123315027 0 0.0498753117206983 0.0497760079641613 0 0 0.05 0.0999500249875062 0 0.04995004995005 0 0 0.04995004995005 0 0 0
"voici" 0 0.0997506234413965 0 0 0 0 0 0.0499750124937531 0.04995004995005 0 0 0 0.0499750124937531 0 0.0499750124937531 0.0499750124937531 0 0 0 0.0499251123315027 0 0.1 0 0 0 0 0.0999500249875062 0 0.0499251123315027 0 0 0.0497760079641613 0 0.04995004995005 0 0 0 0 0 0 0.0999000999000999 0.0499251123315027 0.0998003992015968 0.0499750124937531
"arts" 0 0 0 0 0 0 0 0 0.0999000999000999 0 0.1 0.0999000999000999 0 0 0 0 0.0499750124937531 0 0 0 0.0997506234413965 0.05 0.0499750124937531 0 0 0 0 0.0499750124937531 0.0998502246630055 0 0 0.0497760079641613 0 0 0 0 0 0 0.05 0 0.0999000999000999 0.0499251123315027 0.0499001996007984 0
"belle" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.0999500249875062 0 0 0 0 0 0.05 0 0 0 0.1 0.0999500249875062 0 0 0 0 0.0995520159283226 0.149775336994508 0.04995004995005 0.1 0.0999500249875062 0.04995004995005 0 0 0 0.04995004995005 0 0 0
"coup" 0 0 0 0.0997008973080758 0 0.0499001996007984 0.04995004995005 0.0999500249875062 0 0 0.05 0 0.0499750124937531 0 0 0 0.0499750124937531 0 0 0.0998502246630055 0 0 0 0 0 0.1 0 0.0999500249875062 0 0.0998502246630055 0 0 0.0499251123315027 0 0.1 0 0 0 0 0 0 0 0 0
"croit" 0.0499001996007984 0.0498753117206983 0 0 0 0 0.0999000999000999 0 0 0.04995004995005 0 0 0 0 0 0.0499750124937531 0.0499750124937531 0 0 0 0.0498753117206983 0.05 0.0999500249875062 0.05 0 0.05 0 0 0 0 0.0997506234413965 0.0497760079641613 0 0.04995004995005 0 0 0.04995004995005 0 0.05 0 0 0 0.0499001996007984 0
"défendre" 0.0499001996007984 0.0498753117206983 0 0 0 0 0.04995004995005 0.0999500249875062 0.0999000999000999 0.04995004995005 0 0.04995004995005 0 0.04995004995005 0 0 0.0499750124937531 0.05 0 0 0 0 0.0499750124937531 0 0 0.05 0.0499750124937531 0.0499750124937531 0 0 0.0498753117206983 0 0 0 0 0 0 0.04995004995005 0 0 0.0999000999000999 0 0 0
"dis" 0.0998003992015968 0 0.04995004995005 0.0498504486540379 0.1 0 0 0.0499750124937531 0 0 0 0.04995004995005 0 0 0 0.0499750124937531 0 0.05 0 0 0 0 0.0499750124937531 0 0 0.1 0.0999500249875062 0 0 0.0499251123315027 0 0 0 0.0999000999000999 0.05 0 0.04995004995005 0 0 0 0 0 0 0
"écrit" 0 0.0997506234413965 0 0 0.05 0 0 0 0 0 0 0 0 0.04995004995005 0.0499750124937531 0 0.0499750124937531 0.05 0.0499251123315027 0.0499251123315027 0 0.1 0 0.05 0.05 0 0 0.0999500249875062 0 0.0499251123315027 0.0498753117206983 0 0 0.0999000999000999 0 0 0 0 0 0 0 0 0.0499001996007984 0
"empire" 0 0 0 0 0.1 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0 0.1 0 0.0499251123315027 0.0498753117206983 0.05 0.0499750124937531 0.05 0.1 0.05 0 0.0499750124937531 0 0 0 0 0.0499251123315027 0.04995004995005 0 0 0 0 0 0.05 0 0.0499251123315027 0.0998003992015968 0
"espèce" 0 0 0 0 0 0.0499001996007984 0.0999000999000999 0.0999500249875062 0 0 0.05 0 0.0499750124937531 0 0 0 0 0 0 0.149775336994508 0.0997506234413965 0 0 0.05 0 0.05 0 0 0.0499251123315027 0.0499251123315027 0.0498753117206983 0 0 0.04995004995005 0 0 0 0 0.1 0 0 0 0 0
"êtres" 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0.0999000999000999 0 0.0499750124937531 0.0999500249875062 0.05 0.349475786320519 0.0998502246630055 0 0.05 0 0.05 0 0 0 0 0 0 0 0.0497760079641613 0 0 0 0 0 0 0 0.05 0 0 0 0
"faveur" 0 0.0498753117206983 0 0 0 0.0499001996007984 0 0 0.04995004995005 0.04995004995005 0.05 0 0.0499750124937531 0 0 0.0499750124937531 0 0 0.0998502246630055 0.0499251123315027 0 0 0.0499750124937531 0.05 0.1 0.05 0.0499750124937531 0 0 0.0499251123315027 0 0 0 0 0 0 0.14985014985015 0 0 0 0 0 0 0
"feule" 0 0 0.04995004995005 0.0498504486540379 0 0 0 0 0.0999000999000999 0 0.05 0.04995004995005 0.0999500249875062 0 0.0499750124937531 0.149925037481259 0 0.05 0.0499251123315027 0.0499251123315027 0 0 0 0.05 0 0.05 0 0 0 0 0 0 0 0.0999000999000999 0 0 0 0 0 0 0 0 0 0.0499750124937531
"guerre" 0 0 0 0 0.05 0 0 0 0.04995004995005 0 0.2 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0.0499750124937531 0.0499750124937531 0 0 0 0.0497760079641613 0 0 0 0 0 0 0 0 0.04995004995005 0.199700449326011 0.0998003992015968 0.0999500249875062
"main" 0 0 0 0 0 0 0.04995004995005 0 0 0.04995004995005 0 0 0 0 0.0499750124937531 0 0 0 0.0998502246630055 0 0 0 0.0499750124937531 0 0 0.05 0 0 0 0 0 0 0 0.04995004995005 0.1 0 0 0 0.05 0.1 0.0999000999000999 0.0998502246630055 0.0499001996007984 0.0999500249875062
"mérite" 0 0.0498753117206983 0.04995004995005 0 0 0 0.04995004995005 0 0 0 0.05 0 0 0 0.0499750124937531 0.0499750124937531 0 0 0.0499251123315027 0.0499251123315027 0 0 0.0499750124937531 0.05 0.05 0.05 0.0499750124937531 0.0499750124937531 0 0.0499251123315027 0.0498753117206983 0 0 0 0 0 0 0.04995004995005 0 0 0.0999000999000999 0.0499251123315027 0 0
"politiques" 0 0 0 0 0.1 0.0499001996007984 0 0.0499750124937531 0 0 0 0.04995004995005 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0.05 0 0 0.0499251123315027 0.0499251123315027 0 0 0 0 0 0 0.04995004995005 0.14985014985015 0.15 0.05 0.04995004995005 0 0.0998003992015968 0
"porte" 0 0 0 0.0498504486540379 0 0 0 0 0 0 0.05 0 0.0499750124937531 0.0999000999000999 0.0499750124937531 0 0.0499750124937531 0.1 0 0.0499251123315027 0.0498753117206983 0 0 0.15 0 0 0 0.0499750124937531 0.0499251123315027 0 0.0498753117206983 0.0497760079641613 0 0 0 0 0 0 0 0 0.04995004995005 0 0.0499001996007984 0
"privilégiés" 0 0 0 0.0498504486540379 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14985014985015 0.24975024975025 0.2 0.35 0 0 0 0
"tandis" 0.0499001996007984 0 0 0 0.1 0.0998003992015968 0.04995004995005 0 0.04995004995005 0.0999000999000999 0.15 0.04995004995005 0 0 0 0 0 0 0.0499251123315027 0.0499251123315027 0 0.05 0 0 0 0 0 0 0 0 0 0 0.0998502246630055 0 0 0.0499750124937531 0 0 0 0.05 0 0 0 0
"titre" 0.0499001996007984 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.04995004995005 0 0 0.0499750124937531 0.05 0 0 0 0.15 0 0.1 0 0.05 0 0 0 0 0 0.0995520159283226 0 0 0 0 0.04995004995005 0 0.15 0.1 0 0 0 0
"ainfi" 0 0.0498753117206983 0 0.0498504486540379 0 0 0 0 0.04995004995005 0.04995004995005 0.05 0.14985014985015 0.0999500249875062 0.04995004995005 0.149925037481259 0.199900049975012 0 0 0 0 0 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"ambition" 0 0 0 0 0 0 0 0 0 0 0.05 0 0 0 0.0499750124937531 0 0 0 0.0499251123315027 0 0 0 0.0999500249875062 0.15 0 0.05 0 0.149925037481259 0 0 0.0997506234413965 0.0497760079641613 0.0499251123315027 0.04995004995005 0 0.0499750124937531 0 0 0 0 0 0 0.0499001996007984 0
"chant" 0 0 0 0 0 0 0 0 0.04995004995005 0 0 0 0.0999500249875062 0.04995004995005 0 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0998502246630055 0.04995004995005 0 0.0999500249875062 0 0 0 0 0.0999000999000999 0.0499251123315027 0.199600798403194 0.0499750124937531
"commun" 0 0.0498753117206983 0 0 0 0 0 0 0.04995004995005 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0.0499750124937531 0 0 0 0 0.0499750124937531 0.0499251123315027 0.0499251123315027 0.0498753117206983 0.0995520159283226 0 0 0 0 0.0999000999000999 0.0999000999000999 0.05 0.15 0.04995004995005 0 0 0
"commune" 0 0 0 0 0 0 0 0 0 0.0999000999000999 0 0.04995004995005 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0 0 0.0995520159283226 0 0 0 0 0.0999000999000999 0.1998001998002 0.1 0.2 0 0 0 0
"comte" 0.0499001996007984 0.0498753117206983 0 0.0498504486540379 0 0 0 0 0.0999000999000999 0 0.1 0 0 0 0 0 0 0.1 0 0 0.0498753117206983 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.14985014985015 0.149775336994508 0.0499001996007984 0.0999500249875062
"déjà" 0 0.0498753117206983 0 0.0997008973080758 0.05 0.0499001996007984 0 0 0 0 0 0.0999000999000999 0 0.14985014985015 0.0499750124937531 0.0499750124937531 0 0 0 0 0.0498753117206983 0.05 0.0499750124937531 0.05 0.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.0499251123315027 0 0
"devient" 0.0499001996007984 0.0498753117206983 0 0 0.15 0 0 0 0.0999000999000999 0 0.1 0.04995004995005 0 0.04995004995005 0 0.0499750124937531 0 0 0 0.0499251123315027 0 0 0 0 0 0.05 0 0 0 0 0 0 0.0499251123315027 0.04995004995005 0.05 0 0 0.04995004995005 0.05 0 0 0 0 0
"eh" 0 0.0498753117206983 0.04995004995005 0 0.1 0.0998003992015968 0.0999000999000999 0.149925037481259 0 0 0 0 0 0 0 0 0.0499750124937531 0 0.0499251123315027 0 0 0 0 0.05 0 0 0 0 0 0 0.0498753117206983 0 0 0.04995004995005 0 0 0 0.04995004995005 0 0.05 0.04995004995005 0 0 0
"goût" 0 0 0 0 0 0 0 0 0 0 0.05 0 0.0499750124937531 0 0 0.0999500249875062 0 0 0 0.0499251123315027 0 0 0.0499750124937531 0.05 0 0 0 0 0 0 0.0997506234413965 0.0995520159283226 0 0 0.05 0.0999500249875062 0.04995004995005 0 0.05 0 0.0999000999000999 0 0.0499001996007984 0
"grandes" 0 0 0 0.0498504486540379 0 0 0 0 0 0.04995004995005 0.1 0 0.0499750124937531 0 0 0 0 0 0 0 0 0.05 0 0.05 0 0.15 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0.04995004995005 0.1 0 0.04995004995005 0.0998502246630055 0.0998003992015968 0
"in" 0 0.0498753117206983 0.04995004995005 0.0498504486540379 0 0 0 0 0.04995004995005 0 0 0.04995004995005 0 0 0 0 0.0499750124937531 0 0 0.0998502246630055 0 0.05 0.0999500249875062 0 0 0 0 0 0 0 0.0498753117206983 0.0995520159283226 0 0 0 0 0.04995004995005 0 0 0 0.04995004995005 0 0 0.149925037481259
"lequel" 0 0.0498753117206983 0.0999000999000999 0 0 0 0.14985014985015 0 0 0.04995004995005 0 0 0 0 0.0499750124937531 0.0499750124937531 0 0 0 0.0499251123315027 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0.04995004995005 0.05 0.0499750124937531 0.14985014985015 0 0 0.05 0 0.0499251123315027 0 0
"livre" 0 0 0.04995004995005 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0.0499750124937531 0.0499750124937531 0.149925037481259 0.05 0 0 0 0 0 0 0 0 0 0.0499750124937531 0.0998502246630055 0.0499251123315027 0.0498753117206983 0.0497760079641613 0 0.04995004995005 0.05 0.0499750124937531 0 0 0 0 0.04995004995005 0 0 0.0499750124937531
"matière" 0 0 0.04995004995005 0 0 0 0.0999000999000999 0 0.0999000999000999 0 0 0 0.0499750124937531 0 0 0.0499750124937531 0.0499750124937531 0.1 0.149775336994508 0.149775336994508 0 0.05 0 0 0 0 0 0.0499750124937531 0 0.0499251123315027 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"origine" 0.0998003992015968 0.0498753117206983 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0 0.0499750124937531 0.0499750124937531 0.0499750124937531 0.2 0 0.0499251123315027 0 0 0.0499750124937531 0 0 0 0.0499750124937531 0 0 0 0.0498753117206983 0 0 0 0 0 0.04995004995005 0 0.1 0.05 0 0 0 0
"paris" 0.0998003992015968 0 0.14985014985015 0.0997008973080758 0 0 0 0 0 0.04995004995005 0.15 0 0 0 0 0 0.0499750124937531 0 0.0499251123315027 0 0.0498753117206983 0 0 0 0 0 0.0499750124937531 0.0499750124937531 0 0 0 0 0.0499251123315027 0.04995004995005 0.05 0 0 0 0 0 0 0 0 0
"parmi" 0 0 0 0.0498504486540379 0 0.0499001996007984 0 0.0999500249875062 0 0 0 0 0.0499750124937531 0 0.0499750124937531 0 0 0.05 0.0499251123315027 0 0.0498753117206983 0 0.0499750124937531 0.05 0 0.05 0 0 0 0.0499251123315027 0.0498753117206983 0 0 0.04995004995005 0 0.0999500249875062 0 0 0.1 0 0 0 0 0
"philosophe" 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0.0499750124937531 0.05 0.0499251123315027 0.0998502246630055 0.0498753117206983 0 0.0499750124937531 0 0 0 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0.04995004995005 0 0.05 0.0999000999000999 0.0998502246630055 0.0998003992015968 0.0999500249875062
"possible" 0 0 0 0 0.05 0 0 0 0.04995004995005 0 0 0 0.0999500249875062 0 0 0.0499750124937531 0 0 0 0 0 0 0 0.05 0.05 0 0 0 0.0499251123315027 0.0499251123315027 0 0 0 0 0.05 0.0999500249875062 0.04995004995005 0.04995004995005 0.15 0.1 0 0 0 0
"presse" 0 0 0 0 0.1 0.199600798403194 0.2997002997003 0.249875062468766 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.05 0 0.0499750124937531 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"sommes" 0 0 0 0 0 0.0499001996007984 0 0 0 0 0 0 0 0.04995004995005 0 0 0.0499750124937531 0 0 0 0 0 0 0.05 0.05 0 0 0.0499750124937531 0.0998502246630055 0.0998502246630055 0.0498753117206983 0 0.0998502246630055 0 0.05 0.0499750124937531 0 0 0.05 0.1 0 0 0.0499001996007984 0
"trouver" 0 0 0.04995004995005 0 0 0 0 0 0.04995004995005 0 0 0.04995004995005 0.149925037481259 0.0999000999000999 0.0499750124937531 0 0 0 0 0 0.0997506234413965 0.05 0.0499750124937531 0 0 0.05 0.0999500249875062 0 0 0 0 0 0 0 0 0 0 0 0.05 0.05 0.04995004995005 0 0 0
"uns" 0 0 0 0 0 0.0499001996007984 0.04995004995005 0.0499750124937531 0 0 0.05 0.04995004995005 0 0 0.0999500249875062 0 0 0 0.0998502246630055 0 0.0498753117206983 0.05 0 0 0 0 0 0 0 0.149775336994508 0 0.149328023892484 0 0 0 0 0 0.04995004995005 0.05 0 0 0 0 0
"utiles" 0.149700598802395 0 0 0 0 0 0 0 0.04995004995005 0.0999000999000999 0 0.04995004995005 0.0999500249875062 0 0 0.0499750124937531 0.0499750124937531 0 0 0.0499251123315027 0 0 0 0 0 0 0 0 0.0499251123315027 0 0.0498753117206983 0 0 0 0 0 0 0 0.05 0.05 0 0.0499251123315027 0.0499001996007984 0.0499750124937531
"ailleurs" 0 0.0498753117206983 0 0 0 0 0 0.0999500249875062 0.04995004995005 0.04995004995005 0 0 0.0499750124937531 0 0.0499750124937531 0 0 0.05 0 0 0 0.05 0.0499750124937531 0.05 0 0 0 0 0 0.0499251123315027 0 0.0497760079641613 0 0 0 0 0.04995004995005 0 0 0.05 0.04995004995005 0.0499251123315027 0.0499001996007984 0
"dernier" 0 0.0498753117206983 0 0 0.05 0 0.04995004995005 0 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0.0499251123315027 0 0 0 0 0.05 0 0 0 0 0.0499251123315027 0.0498753117206983 0 0.0499251123315027 0.04995004995005 0 0.0499750124937531 0 0 0 0.05 0.04995004995005 0.0499251123315027 0.0499001996007984 0.149925037481259
"despotisme" 0 0 0 0 0.05 0 0.04995004995005 0.149925037481259 0 0.0999000999000999 0.05 0 0 0 0 0 0 0 0.0499251123315027 0 0 0 0.0499750124937531 0 0 0.1 0.0499750124937531 0 0.0499251123315027 0.0499251123315027 0 0.0497760079641613 0 0 0 0 0 0 0 0 0 0 0.0998003992015968 0
"devoirs" 0 0.0498753117206983 0 0.0498504486540379 0 0 0 0 0 0 0 0 0 0 0 0.0499750124937531 0 0 0 0.0499251123315027 0.0997506234413965 0 0.0999500249875062 0.05 0.05 0 0.0999500249875062 0 0.0499251123315027 0 0 0 0 0 0.05 0 0 0 0 0 0.04995004995005 0.0998502246630055 0.0499001996007984 0
"entière" 0 0.0498753117206983 0 0 0.05 0.0998003992015968 0.04995004995005 0.0499750124937531 0.04995004995005 0 0.1 0 0 0 0 0 0 0 0 0 0.0498753117206983 0.05 0.0499750124937531 0.05 0 0 0 0.0499750124937531 0 0.0998502246630055 0 0 0 0 0 0 0 0 0 0.05 0.04995004995005 0 0 0
"formes" 0 0 0 0 0.1 0.149700598802395 0.04995004995005 0.0999500249875062 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0.1 0.0499750124937531 0 0 0 0 0.0499750124937531 0 0 0 0 0 0 0 0 0.04995004995005 0.04995004995005 0.1 0.05 0 0 0 0
